Pattern	&	Frequency in the sample
['584']	2
['17', '439', '595']	1
['508', '764', '1113']	1
['423', '1169', '1189', '1245', '1555']	1
['284', '610', '627', '749']	1
['118', '268', '1247']	1
['69', '275', '585', '1234']	1
['73', '865', '949', '1235', '1558']	1
['125', '1450']	1
['136', '197', '313']	1
['1042', '1086', '1182', '1302', '1331']	1
['304', '456', '882']	1
['304', '813', '1256', '1529']	1
['1447', '1468']	1
['435', '589']	1
['470', '520', '797', '814', '1086']	1
['988', '1021']	1
['476', '493', '613', '1035']	1
['968', '1261', '1490', '1534']	1
['214', '1439']	1
['84', '1293', '1409']	1
['272', '914', '958']	1
['149', '449', '482', '626']	1
['321', '327', '481', '620', '1077']	1
['32', '912']	1
['27', '366', '843', '1065']	1
['219', '422', '545', '1098', '1254']	1
['155', '273']	1
['846', '1538']	1
['56', '521', '1464', '1514']	1
['103']	1
['283', '1092', '1152']	1
['830', '897', '1107', '1423']	1
['384', '1026', '1053']	1
['752', '841', '1158', '1328']	1
['360', '1313']	1
['569', '902', '1511']	1
['6', '79', '383', '489', '895']	1
['137', '408', '1406']	1
['1027']	1
['61', '138', '184', '300', '1093']	1
['267', '1488']	1
['686']	1
['43', '1058', '1274']	1
['435', '508', '1257', '1356', '1383']	1
['1223', '1323']	1
['67', '554', '1286', '1369']	1
['108', '574', '1217']	1
['54', '520', '953', '1169']	2
['30', '290', '490', '1428']	1
['148', '204', '225', '980', '1180']	1
['1', '128', '733', '1343', '1370']	1
['649']	1
['575', '1204', '1270', '1357']	1
['378', '488', '571', '1070']	1
['34', '234', '319', '1332', '1515']	1
['442', '452', '691', '912']	1
['225', '641']	1
['346', '435', '1290', '1444']	1
['100', '271', '970', '1076']	1
['206', '416', '749', '766']	1
['680', '1378']	1
['451', '1017', '1287']	1
['78', '1081', '1208']	1
['1310', '1405', '1555']	1
['157', '407', '533']	1
['73', '735', '1205', '1315']	1
['233', '283', '706', '849']	1
['46', '123', '516']	1
['1271']	3
['423', '1006', '1245']	1
['512']	1
['485', '625']	1
['1247']	2
['352', '625', '725']	1
['19', '691', '1034']	1
['337', '653', '1142', '1159']	1
['169', '329', '1161', '1361']	1
['384', '533', '1382']	1
['310', '356', '1432']	2
['1373']	1
['456', '489', '506', '606', '633']	1
['24', '1243', '1260']	1
['94', '270', '503']	1
['852', '908', '1091', '1334']	1
['304', '932', '999', '1086', '1552']	1
['772', '982', '988', '1281', '1431']	1
