Pattern	&	Frequency in the sample
['6', '25', '43', '66', '96']	1
['9', '23', '27', '42']	1
['1', '25', '30', '56', '61']	1
['51', '53', '56', '61', '66']	1
['1', '5', '9', '45', '96']	1
['1', '17', '45', '66']	2
['2', '9', '23', '27']	1
['34', '41', '45', '56', '61']	1
['15', '27', '50', '66', '97']	1
['23', '27', '31', '50', '56']	1
['1', '18', '45', '96']	1
['31', '42', '49', '61', '97']	1
['24', '33', '43', '51']	2
['14', '51', '61', '66', '97']	1
['1', '15', '56', '61', '97']	2
['17', '26', '37', '61']	1
['25', '45', '61', '96']	1
['9', '23', '44']	2
['34', '56', '61']	2
['1', '25', '51', '66']	1
['14', '24', '44', '51']	1
['9', '42', '56', '97']	2
['9', '31', '46', '51', '61']	1
['15', '23', '34', '43', '51']	1
['9', '17', '27', '36', '50']	1
['2', '25', '45', '52', '97']	1
['44', '45', '52', '56', '63']	1
['45', '52', '61', '66', '96']	2
['2', '17', '25', '31', '66']	1
['1', '23', '37', '43', '61']	1
['1', '26', '44', '56', '66']	1
['25', '37', '43', '45', '97']	1
['9', '14', '30', '42', '97']	1
['24', '45', '66', '96']	1
['2', '9', '26', '66', '97']	3
['2', '24', '45']	1
['1', '4', '9', '14', '45']	1
['9', '24', '50', '56', '61']	1
['2', '24', '49', '66', '97']	1
['9', '17', '31', '50', '61']	1
['2', '9', '24', '25', '52']	1
['1', '34', '51', '66', '96']	1
['9', '17', '42']	1
['9', '24', '25', '61', '73']	1
['1', '14', '61', '66', '96']	1
['2', '24', '42', '45', '50']	1
['23', '25', '43', '51', '52']	2
['31', '56', '66', '97']	1
['23', '31', '66', '97']	2
['9', '16', '37', '43', '61']	1
['1', '29', '43', '84']	1
['1', '42', '45', '56']	2
['2', '41', '45', '50', '56']	1
['1', '2', '25', '51', '61']	2
['1', '14', '25', '45', '66']	2
['15', '45', '61', '96']	1
['42', '45', '51', '72', '97']	1
['1', '51', '56']	3
['1', '50', '61', '66']	2
['16', '26', '31', '52']	1
['1', '2', '25', '52', '61']	1
['2', '9', '45', '51', '61']	1
['14', '25', '43', '45', '51']	1
['1', '23', '27', '32', '66']	2
['4', '9', '20', '51', '66']	1
['9', '15', '52', '66', '97']	1
['25', '43', '52', '61', '96']	1
['14', '24', '27', '52', '66']	1
['1', '17', '51', '52', '66']	1
['27', '50', '52', '66']	1
['9', '15', '31', '52', '97']	1
['9', '56', '72']	1
['9', '34', '49', '61', '97']	1
['25', '52', '61', '90']	1
['9', '43', '51', '52', '97']	1
['43', '61', '66']	3
['1', '2', '21', '51', '73']	1
['2', '9', '24', '52', '66']	1
['9', '17', '27', '45', '97']	1
['15', '27', '42']	1
['9', '25', '52', '61']	1
['1', '9', '15', '45', '51']	1
['2', '23', '43', '45', '52']	2
['23', '36', '45', '66', '97']	1
['1', '17', '43', '52', '97']	1
['1', '42', '45', '51', '97']	1
['2', '23', '27', '52', '56']	1
['1', '24', '29', '43', '66']	1
['1', '36', '50', '61', '97']	1
['1', '9', '96']	1
['4', '15', '33', '66']	1
['1', '9', '44', '45', '52']	1
['1', '9', '16', '61']	2
['2', '25', '45', '51', '61']	1
['1', '25', '43', '51']	2
['50', '52', '56', '61', '97']	1
['3', '23', '45', '51', '66']	1
['26', '31', '50', '55', '96']	1
['2', '9', '38', '45', '61']	1
['2', '56', '61', '97']	1
['25', '56', '66', '96']	2
['21', '32', '56', '96']	1
['23', '36', '50', '56', '66']	1
['9', '16', '61', '66', '97']	1
['15', '56', '66']	2
['1', '23', '31', '52', '61']	1
['7', '45', '52', '96']	1
['32']	1
['1', '16', '43', '56']	1
