Pattern	&	Frequency in the sample
['11', '23', '25', '26', '85']	1
['28', '39', '61', '75']	1
['11', '32', '59', '68', '90']	1
['40', '55', '61', '83']	1
['41', '63', '71', '72', '80']	1
['21', '50', '75', '82']	1
['9', '47', '68', '83', '90']	1
['9', '28', '55', '61', '84']	1
['26', '39', '60', '71', '85']	1
['33', '50', '66', '70', '90']	1
['3', '10', '47', '61', '90']	1
['11', '25', '30', '51', '66']	1
['23', '26', '85']	1
['25', '43', '68', '89']	1
['22', '25', '35', '80', '89']	1
['16', '20', '51', '55', '89']	1
['27', '28', '40', '48', '60']	1
['41', '61', '63', '79', '90']	1
['20', '41', '61', '63', '66']	1
['4', '11', '26', '63', '80']	1
['14', '29', '43', '60', '71']	1
['26', '59', '61', '80']	1
['3', '20', '25', '39', '71']	1
['11', '29', '32', '68']	1
['18', '48', '66', '79']	1
['4', '28', '36', '60']	1
['11', '55', '56', '68', '90']	1
['3', '40', '47', '66', '89']	1
['28', '55', '61', '66', '71']	1
['47', '61', '71', '79', '90']	1
['26', '73', '88', '89']	1
['28', '42', '63', '73']	1
['34', '41', '46', '54', '80']	1
['9', '11', '23', '46', '60']	1
['25', '26', '63', '66', '88']	1
['4', '23', '51', '63', '66']	1
['9', '47', '89']	1
['47', '61', '71', '73', '81']	1
['27', '28', '60', '63', '72']	1
['3', '17', '51', '59', '80']	1
['3', '41', '59', '88']	1
['23', '54', '61', '66', '90']	1
['3', '51', '61', '76', '89']	1
['11', '22', '51', '68', '89']	1
['21', '39', '41', '63', '66']	1
['9', '26', '32', '50', '54']	1
['27', '30', '48', '61', '73']	1
['10', '26', '32', '66', '76']	1
['4', '9', '31', '47', '79']	1
['3', '14', '28', '63', '70']	1
['25', '28', '47', '51', '81']	1
['25', '63', '66', '82']	1
['33', '39', '41', '46', '81']	1
['4', '21', '23', '29', '80']	1
['20', '23', '47', '61', '90']	1
['7', '22', '26', '71', '73']	1
['11', '40', '66', '90']	1
['25', '51', '61', '81', '88']	1
['21', '51', '53', '62', '89']	1
['4', '10', '28', '63', '82']	1
['4', '36', '41', '50']	1
['22', '41', '60', '66', '71']	1
['17', '26', '63', '66']	1
['3', '22', '71', '81', '88']	1
['22', '25', '37', '54']	1
['22', '43', '51', '68', '77']	1
['47', '63', '66', '72', '90']	1
['25', '42', '60', '77', '82']	1
['22', '39', '61']	1
['28', '54', '58', '61', '63']	1
['20', '40', '47', '73', '89']	2
['3', '23', '36', '56', '61']	1
['3', '18', '39', '51', '90']	1
['21', '32', '50', '61']	1
['23', '29', '47', '60', '68']	1
['22', '28', '63', '71', '89']	1
['22', '47', '61', '66', '71']	1
['10', '21', '47', '60', '63']	1
['20', '26', '40', '47', '89']	1
['40', '47', '53', '61']	1
['48', '55', '60', '66', '72']	1
['46', '52', '59', '61', '63']	1
['17', '22', '25', '28', '63']	1
['23', '34', '63']	1
['14', '55', '61', '68']	1
['22', '41', '63', '71', '81']	1
['14', '39', '63', '88']	1
['5', '17', '32', '68', '76']	1
['21', '25', '27', '36', '61']	1
['4', '28', '37', '67', '68']	1
['4', '47', '55', '68', '79']	1
['20', '26', '28', '51', '84']	1
['18', '21', '61', '63', '71']	1
['4', '21', '66', '76', '80']	1
['4', '19', '22', '80']	1
['39', '51', '66', '82', '90']	1
['4', '10', '20', '25', '26']	1
['9', '20', '22', '31', '60']	1
['41', '61', '63', '80', '89']	2
['28', '34', '46', '54', '85']	1
['25', '47', '51', '61', '63']	1
['3', '25', '53', '88']	1
['4', '7', '14', '23', '36']	1
['9', '17', '25', '55', '85']	1
['25', '28', '72', '88', '89']	1
['23', '32', '40', '68', '83']	1
['20', '61', '66', '80']	1
['3', '29', '50', '66']	1
['23', '26', '29', '63', '80']	1
['3', '33', '61', '70', '85']	1
['1', '42', '55', '72', '89']	1
['4', '59', '66']	1
['21', '23', '39', '70', '90']	1
['46', '56', '63', '90']	1
['3', '22', '25', '28', '63']	1
['41', '61', '71', '88', '90']	1
['19', '39', '54', '61', '81']	1
['17', '22', '63', '80', '89']	1
['20', '55', '60', '71']	1
['3', '19', '25', '46', '70']	1
['18', '30', '47', '61', '66']	1
['7', '26', '61', '72', '88']	1
['11', '34', '43', '61', '89']	1
['25', '43', '44', '60']	1
['39', '61', '63', '66', '70']	1
['20', '40', '41', '71']	1
['11', '22', '43', '48']	1
['18', '29', '39', '63', '66']	1
['14', '27', '47', '61']	1
['7', '47', '71', '81']	1
['34', '39', '56', '70', '90']	1
['22', '58', '62', '66', '74']	1
['3', '25', '28', '36', '55']	1
['21', '23', '26', '39', '66']	1
['7', '14', '59', '63', '75']	1
['25', '26', '60', '68', '80']	1
['33', '51', '63', '77']	1
['10', '21', '25', '32', '76']	1
['41', '47', '73', '88', '89']	1
['4', '10', '25', '68', '72']	1
['3', '28', '43', '60', '66']	1
['25', '28', '63', '73', '89']	1
['10', '38', '51', '53', '80']	1
['3', '51', '61', '71', '72']	1
['25', '32', '55', '66', '83']	1
['18', '26', '37', '66', '71']	1
['20', '39', '47', '63']	1
['17', '20', '28', '63', '72']	1
['23', '40', '55', '88', '90']	1
['3', '14', '26', '39', '57']	1
['19', '26', '42', '47', '49']	1
['25', '53', '66', '88']	1
['9', '19', '26', '75', '85']	1
['43', '60', '61', '66', '77']	1
['9', '23', '26', '32', '76']	1
['5', '25', '28', '36', '63']	1
['20', '26', '28', '55', '63']	1
['51', '60', '61']	1
['25', '44', '82', '89']	1
['11', '51', '62', '83', '89']	1
['10', '21', '50', '68']	1
['31', '66', '71', '88']	1
['20', '22', '60', '71', '75']	1
['37', '55', '71', '79', '84']	1
['34', '50', '56', '66', '82']	1
['25', '28', '55', '61']	1
['3', '18', '28', '63']	1
['11', '21', '32', '61', '76']	1
['31', '43', '55', '82', '89']	1
['40', '43', '51', '61', '79']	1
['19', '54', '61', '66', '88']	1
['9', '11', '22', '28', '58']	1
['23', '55', '61', '83', '90']	1
['55', '63', '66', '82', '89']	1
['3', '10', '20', '31', '80']	1
['32', '40', '51', '63', '66']	1
['11', '32', '50', '59', '61']	1
['25', '26', '70', '85']	1
['22', '30', '61']	1
['3', '41', '52', '59', '90']	1
['3', '37', '39', '89']	1
['22', '51', '68', '78', '87']	1
['5', '7', '25', '51', '63']	1
['25', '32', '46', '66']	1
['39', '60', '61', '71', '73']	1
['1', '25', '47', '77']	1
['51', '61', '71', '80', '90']	1
['5', '32', '51', '55']	1
['4', '21', '41', '46', '52']	1
['22', '26', '28', '35', '40']	1
['26', '41', '75', '85', '90']	1
['9', '36', '61', '71', '88']	1
['22', '63', '67', '68', '78']	1
['28', '37', '40', '51', '55']	1
['10', '31', '44', '68', '73']	1
['7', '51', '89']	1
['3', '10', '40']	1
['51', '54', '61', '66', '80']	1
['4', '25', '34', '52', '70']	1
['27', '43', '60', '77']	1
['10', '22', '28', '60', '89']	1
['25', '29', '55', '88']	1
['9', '39', '66', '84']	1
['25', '26', '50', '60', '80']	1
['46', '63', '66', '80', '90']	1
['9', '66', '70', '80', '82']	1
['3', '60', '71', '73', '82']	1
['14', '23', '46', '61']	1
['22', '25', '55', '61', '67']	1
['3', '34', '41', '50', '61']	1
['7', '40', '51', '59', '71']	1
['5', '40', '50', '54', '68']	1
['20', '22', '51', '61']	1
['28', '37', '51', '63', '73']	1
['11', '41', '54', '61', '88']	1
['22', '41', '55', '61', '71']	1
['28', '35', '71']	1
['11', '21', '37', '55', '76']	1
['3', '40', '61', '71', '89']	1
['10', '11', '26', '40', '80']	1
['22', '25', '51', '63']	1
['7', '21', '36', '55', '72']	1
['3', '22', '25', '42', '61']	1
['25', '39', '63', '88']	1
['51', '55', '63', '79', '89']	1
['10', '11', '25', '66', '71']	1
['22', '27', '67', '71', '76']	1
['25', '51', '60', '81', '89']	1
['3', '21', '40', '66']	1
['26', '39', '42', '49', '66']	1
['18', '43', '60', '66', '71']	1
['21', '28', '41', '46', '90']	1
['9', '25', '66', '81', '89']	1
['11', '22', '44', '60', '63']	1
['22', '47', '61', '73', '89']	1
['19', '39', '41', '59', '70']	1
['7', '22', '28', '63']	1
['10', '20', '43', '71', '82']	1
['4', '9', '39', '52', '90']	1
['4', '28', '40', '82', '89']	1
['3', '17', '20', '73', '89']	1
['4', '21', '39', '63', '80']	1
['54', '57', '61', '63', '70']	1
['55', '60', '73', '77']	1
['21', '23', '55', '80']	1
['28', '35', '54', '63', '72']	1
['28', '37', '47', '51', '63']	2
['23', '41', '50', '61', '88']	1
['28', '36', '55', '63', '82']	1
['9', '46', '61', '66']	1
['12', '26', '28', '47', '87']	1
['10', '22', '24', '83']	1
['3', '25', '40', '73', '89']	1
['11', '28', '41', '51', '61']	1
['9', '47', '60', '68', '90']	1
['21', '22', '27', '79']	1
['26', '33', '66', '80', '86']	1
['7', '26', '40', '41', '55']	1
['21', '25', '26', '85']	1
['3', '17', '60', '83']	1
['4', '25', '51', '55', '89']	1
['3', '9', '52', '66', '70']	1
['20', '25', '34', '51', '79']	1
['21', '28', '63', '89']	1
['20', '25', '59', '81']	1
['9', '20', '42', '63', '81']	1
['39', '63', '66']	1
['28', '39', '42', '71', '89']	1
['23', '26', '29', '47', '61']	1
['9', '60', '81']	1
['3', '61', '70']	1
['40', '55', '61', '66', '79']	1
['27', '63', '73', '79', '82']	1
['20', '29', '30', '39', '82']	1
['25', '28', '66', '70']	1
['3', '55', '82']	1
['1', '22', '42', '47', '55']	1
['4', '20', '31', '51', '63']	1
['25', '27', '63', '77', '89']	1
['9', '28', '39', '42', '79']	1
['9', '61', '66', '72']	1
['4', '10', '27', '55', '61']	1
['10', '23', '25', '80']	1
['25', '28', '53', '59', '72']	1
['21', '52', '63', '70', '75']	1
['25', '51', '55', '71', '82']	1
['25', '32', '40', '46', '68']	1
['22', '25', '43', '55', '68']	1
['22', '47', '51', '53', '66']	3
['3', '20', '26', '55', '58']	1
['19', '25', '63', '77', '89']	1
['7', '39', '55', '60']	1
['4', '37', '47', '71', '80']	1
['21', '40', '43', '61', '72']	1
['25', '26', '51', '77', '84']	1
['4', '28', '41', '50', '70']	1
['31', '53', '71', '72', '81']	1
['21', '26', '46', '51', '63']	1
['25', '37', '39', '67', '89']	1
['9', '47', '59', '71']	1
['23', '46', '51', '60', '68']	1
