Pattern	&	Frequency in the sample
['186', '735', '1766', '3969', '5941']	1
['389', '927', '1265', '6077', '8885']	1
['90', '2636', '2910', '3490', '9626']	1
['298', '2977', '6583', '8554', '14954']	1
['12', '681', '796', '3965', '10825']	1
['1429', '1436', '1539', '6756', '7976']	1
['39', '577', '3079', '10599', '11086']	1
['33', '1902', '2450', '5729', '6110']	1
['311', '433', '1544', '2849', '3218']	1
['536', '1429', '2359', '5539', '7414']	1
['137', '260', '1694', '2287', '3470']	1
['40', '206', '852', '2634', '2709']	1
['473', '3997', '4558', '4700', '6414']	1
['42', '49', '875', '2169', '10358']	1
['343', '1114', '3779', '5024', '10981']	1
['1072', '4440', '6149']	1
['90', '1534', '1785', '2047', '5427']	1
['265', '476', '1244', '3552', '12978']	1
['66', '914', '1825', '3522', '14613']	1
['685', '5466', '8637', '12934']	1
['975', '2939', '3294', '6579', '14004']	1
['40', '992', '1068', '5892', '8843']	1
['118', '426', '5503', '6077', '6351']	1
['1344', '3155', '5406', '7559']	1
['302', '810', '1403', '1726', '1764']	1
['186', '1434', '1514', '5064', '15624']	1
['1864', '2619', '3208', '3715', '8513']	1
['1965', '4641', '8798', '12947', '13101']	1
['550', '3028', '5222', '9305', '10129']	1
['202', '3022', '3109', '3222', '12605']	1
['31', '261', '2330', '2695', '5664']	1
['49', '480', '1786', '6436', '8167']	1
['40', '1369', '1865', '3595', '8161']	1
['39', '49', '391', '5561', '15127']	1
['102', '227', '1147', '3246', '9665']	1
['414', '984', '1247', '2665', '3895']	1
['49', '206', '3279', '7708', '10534']	1
['249', '1792', '1805', '2300', '4271']	1
['164', '414', '657', '1381', '7109']	1
['40', '2409', '8269', '12605']	1
['651', '1381', '2047', '2169', '2920']	1
['880', '2031', '4884', '10705', '11013']	1
['86', '983', '5771', '5962', '10968']	1
['42', '476', '2172', '5918']	1
['49', '804', '2615', '10996']	1
['90', '118', '470', '1116', '1982']	1
['42', '1379', '1656', '2921', '11700']	1
['233', '339', '501', '988', '8557']	1
['542', '1374', '1462', '1612', '5092']	1
['302', '480', '564', '10492', '10657']	1
['352', '3913', '4120', '4549', '10290']	1
['50', '967', '996', '10507', '10509']	1
['623', '1715', '2794', '4692', '6405']	1
['2052', '2895', '3530', '4685', '5339']	1
['1745', '3058', '3215', '5497', '8178']	1
['678', '754', '1044', '2635', '15635']	1
['271', '1282', '7206', '8269', '12605']	1
['39', '2215', '2352', '2529', '3500']	1
['341', '1805', '4212', '14186', '16252']	1
['166', '476', '794', '2422', '6250']	1
['49', '66', '605', '1398', '11062']	1
['1197', '2236', '5591', '6166', '12959']	1
['151', '197', '335', '2142', '3669']	1
['1186', '1771', '2105', '3760', '8219']	1
['40', '90', '230', '584', '4883']	1
['268', '2239', '5470', '5473', '6556']	1
['134', '5920', '9236', '9913', '15799']	1
['39', '2635', '3271', '3689', '5387']	1
['40', '535', '867']	1
['40', '414', '1762', '6495', '9096']	1
['1021', '1310', '2215', '3323', '10574']	1
['1990', '3471', '4306', '6718']	1
['606', '1381', '1790', '2381', '11130']	1
['33', '866', '1498', '7153', '10574']	1
['1705', '2371', '5676', '8680', '11506']	1
['66', '302', '536', '561', '14792']	1
['50', '526', '622', '1104', '3800']	1
['683', '1417', '1817', '4001']	1
['37', '6070', '7083', '12848', '13013']	1
['208', '1001', '1096', '1806', '5184']	1
['230', '1436', '3871', '4035', '10623']	1
['66', '186', '624', '987', '3362']	1
['616', '1314', '1328', '15346']	1
['42', '315', '434', '1620', '2459']	1
['2934', '5497', '10758']	1
['138', '549', '2742', '2789', '2877']	1
['1343', '1745', '5497', '6738', '9644']	1
['32', '42', '2556', '2695', '5713']	1
['2216', '4881', '13123', '14878']	1
['2898', '3267', '6891', '9077']	1
['1142', '2345', '5819', '10332', '14591']	1
['4398', '4534', '5536', '5779', '5908']	1
['42', '260', '858', '2138']	1
['1995', '2624', '2707', '5326', '8737']	1
['730', '866', '1312', '2562', '13376']	1
['49', '76', '104', '118', '940']	1
['353', '536', '1860', '2052', '5701']	1
['10', '134', '465', '915', '11247']	1
['39', '841', '1875', '3503', '9907']	1
['706', '1514', '2869', '5175', '7555']	1
['33', '40', '250', '4547']	1
['49', '151', '1212', '2161', '4128']	1
['3241', '4364', '4711', '4777', '5228']	1
['10', '4106', '4480', '7636', '8843']	1
['3085', '3489', '3679', '5885']	1
['49', '984', '10572', '10652']	1
['66', '652', '810', '3841']	1
['151', '760', '1720', '2138', '5790']	1
['271', '1694', '4436', '8509', '9009']	1
['229', '1601', '2494', '2934', '6745']	1
['256', '1122', '1230', '3195', '3887']	1
['5739', '7708', '7757', '10382', '13181']	1
['49', '199', '394', '2470', '5249']	1
['1185', '2438', '5052', '5125', '5503']	1
['2490', '3539', '3591', '3751', '4461']	1
['49', '180', '308', '13804']	1
['24', '605', '823', '1084', '1314']	1
['160', '818', '1676', '3314', '14121']	1
['426', '1596', '2326', '2974', '5089']	1
['866', '1164', '1654', '2098', '16012']	1
['397', '516', '697', '3318', '4043']	1
['33', '42', '627', '640', '6301']	1
['49', '731', '1987', '2400', '10449']	1
['42', '49', '1784', '2796', '4582']	1
['735', '1335', '6588', '8004', '14149']	1
['42', '49', '1083', '5143', '9845']	1
['270', '2014', '2529', '5495', '6191']	1
['102', '364', '806', '1757', '1765']	1
['95', '290', '606', '1082', '1426']	1
['298', '825', '1863', '4113']	1
['2353', '3308', '4664', '8976', '13103']	1
['1015', '1083', '3321', '5479', '11250']	1
['265', '443', '1904', '4345', '15880']	1
['31', '4387', '5608', '10981', '13150']	1
['881', '1026', '2385']	1
['963', '2456', '3313', '6645', '13069']	1
['202', '985', '2414', '12658', '12926']	1
['33', '40', '148', '1753', '5258']	1
['118', '128', '2216', '2503', '4144']	1
['49', '272', '517', '1426', '2123']	1
['12', '56', '3159', '9267', '14099']	1
['12', '731', '1965', '2358', '10583']	1
['53', '366', '4976', '6494', '11225']	1
['1486', '3403', '4268', '5920', '6751']	1
['19', '33', '40', '3022', '6893']	1
['40', '4062', '4481', '10129', '15703']	1
['79', '641', '1097', '10516', '14069']	1
['1009', '1185', '1436', '4631']	1
